EXPOCODE 316N200310 (316N173_2)  WHP-ID A22      CRUISE DATES 102303 TO 111503    20050523SIOWHPOSA                                                                                                            
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    TCO2  ALKALI    CCL4          QUALT1
                                            DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG PMOL/KG                               
                         *******                         ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                               
      53       1      35      35    25.4    25.4 25.4144 36.4827   208.5 25.4088 36.4798   205.1    0.59    0.00    0.00    0.00   1.805   1.114   0.164    -9.0    -9.0  -9.000 222222222222999
      53       1      34      34    50.8    50.8 25.2466 36.5388   207.8 25.2354 36.5347   206.7    0.65    0.05    0.00    0.00   1.845   1.133   0.149  2035.5  2386.1  -9.000 222222222222229
      53       1      33      33    75.9    75.9 25.1075 36.5420   208.1 25.0909 36.5438   207.6    0.62   -0.01    0.00    0.00   1.900   1.148   0.155    -9.0    -9.0  -9.000 222222222222999
      53       1      32      32   100.7   100.7 21.7884 36.6213   215.7 21.7684 36.6191   217.4    0.49   -0.01    0.00    0.01   2.211   1.321   0.153  2065.6  2391.4  -9.000 222222222222229
      53       1      31      31   125.7   125.7 20.0532 36.6335   206.0 20.0297 36.6294   205.1    0.65    0.90    0.04    0.04   2.312   1.363   0.139    -9.0    -9.0   0.838 222222222222992
      53       1      30      30   175.2   175.2 19.1069 36.6209   200.9 19.0752 36.6171   202.7    0.82    1.92    0.00    0.07   2.350   1.385   0.081  2092.1  2389.1  -9.000 222222222222229
      53       1      29      29   225.4   225.4 18.7954 36.6030   205.8 18.7551 36.6007   203.4    0.99    2.58    0.00    0.11   2.374   1.402   0.068    -9.0    -9.0  -9.000 222222222222999
      53       1      28      28   275.7   275.7 18.5784 36.5843   196.3 18.5294 36.5862   208.3    1.04    2.72    0.00    0.12   2.389   1.415   0.092  2092.5  2394.1  -9.000 222222222222229
      53       1      27      27   351.1   351.1 18.1464 36.5334   194.8 18.0849 36.5299   195.0    1.31    4.42    0.00    0.21   2.405   1.381   0.047    -9.0    -9.0  -9.000 222222222222999
      53       1      26      26   451.4   451.4 17.4850 36.4402   193.8 17.4078 36.4376      -9    1.67    5.77    0.01    0.29      -9      -9      -9    -9.0    -9.0  -9.000 222292222999999
      53       1      25      25   451.6   451.6 17.4846 36.4402   193.8 17.4074 36.4376   192.5    1.74    5.82    0.01    0.29   2.411   1.363   0.032  2109.6  2385.3  -9.000 222222222222229
      53       1      24      24   551.7   551.7 16.3494 36.2475   185.9 16.2591 36.2448   187.8    2.58    8.08    0.01    0.44   2.359   1.341   0.038    -9.0    -9.0  -9.000 222222222222999
      53       1      23      23   676.3   676.3 13.7378 35.8121   167.1 13.6390 35.8107   161.8    5.77   14.66    0.02    0.87   1.900   0.999   0.035  2148.3  2351.7  -9.000 222222222666229
      53       1      22      22   826.1   826.1 10.4744 35.3664   148.4 10.3723 35.3670   149.5   10.95   21.26    0.02    1.32   1.197   0.634   0.022  2176.3  2331.9  -9.000 222222222222229
      53       1      21      21   976.0   976.0  7.4955 35.1324   170.8  7.3953 35.1325   172.2   14.18   22.75    0.02    1.46   0.810   0.416   0.029  2181.4  2323.5  -9.000 222222222222229
      53       1      20      20  1175.6  1175.6  5.5946 35.0842   216.2  5.4888 35.0835   221.0   12.87   19.73    0.01    1.28   1.178   0.592   0.058  2173.6  2321.0  -9.000 222222222222229
      53       1      19      19  1276.5  1276.5  5.2962 35.0950   229.1  5.1833 35.0945   229.3   12.94   19.26    0.01    1.24   0.952   0.477   0.044    -9.0    -9.0  -9.000 222222222222999
      53       1      18      18  1401.5  1401.5  4.8716 35.0664   239.4  4.7509 35.0665   240.3   12.90   18.74    0.01    1.22   1.012   0.512   0.049  2166.5  2319.9  -9.000 222222222222229
      53       1      17      17  1501.2  1501.2  4.5795 35.0436   247.0  4.4525 35.0439   247.4   12.87   18.38    0.01    1.20   1.062   0.533   0.070    -9.0    -9.0  -9.000 222222222222999
      53       1      16      16  1624.8  1624.8  4.2021 35.0028   256.5  4.0679 35.0033   257.3   12.45   17.86    0.01    1.17   1.545   0.769   0.088  2163.4  2312.2  -9.000 222222222222229
      53       1      15      15  1774.4  1774.4  3.8987 34.9752   261.4  3.7543 34.9750   263.2   12.82   17.65    0.01    1.15   1.556   0.771   0.082    -9.0    -9.0  -9.000 222222222222999
      53       1      14      14  1925.5  1925.5  3.7336 34.9700   264.0  3.5771 34.9699   264.9   13.77   17.55    0.01    1.16   1.352   0.676   0.086  2159.4  2311.3  -9.000 222222222222229
      53       1      13      13  2124.5  2124.5  3.5726 34.9684   263.8  3.3995 34.9691   263.8   15.33   17.75    0.01    1.17   0.999   0.492   0.059    -9.0    -9.0  -9.000 222222222222999
      53       1      12      12  2375.7  2375.7  3.3298 34.9579   263.2  3.1362 34.9585   264.4   17.18   17.80    0.01    1.18   0.804   0.397   0.053  2161.3  2314.4  -9.000 222222222222229
      53       1      11      11  2625.2  2625.2  3.1077 34.9498   262.9  2.8933 34.9498   264.1   19.43   17.95    0.00    1.17   0.581   0.287   0.030    -9.0    -9.0  -9.000 222222222222999
      53       1      10      10  2874.3  2874.3  2.8886 34.9401   262.6  2.6533 34.9402   264.2   21.89   18.10    0.00    1.21   0.397   0.197   0.025  2166.4  2319.0  -9.000 222222222222229
      53       1       9       9  3102.0  3102.0  2.6878 34.9273   265.6  2.4332 34.9274   267.1   22.26   17.84    0.01    1.19   0.450   0.222   0.024    -9.0    -9.0  -9.000 222222222222999
      53       1       8       8  3302.1  3302.1  2.5429 34.9182   266.9  2.2707 34.9176   268.5   23.42   17.83    0.01    1.20   0.483   0.231   0.032    -9.0    -9.0  -9.000 222222222222999
      53       1       7       7  3501.2  3501.2  2.4080 34.9084   266.9  2.1177 34.9081   268.6   25.50   17.99    0.01    1.20   0.560   0.274   0.038  2168.2  2321.1  -9.000 222222222222229
      53       1       6       6  3695.5  3695.5  2.3380 34.9030   266.7  2.0284 34.9026   268.3   27.06   18.19    0.00    1.21   0.532   0.265   0.031    -9.0    -9.0  -9.000 222222222222999
      53       1       5       5  3900.2  3900.2  2.2852 34.8970   265.7  1.9542 34.8969   267.6   29.44   18.44    0.00    1.24   0.548   0.280   0.032    -9.0    -9.0  -9.000 222222222222999
      53       1       4       4  4124.7  4124.7  2.2568 34.8932   264.4  1.9011 34.8938   265.7   31.41   18.69    0.00    1.25   0.460   0.235   0.027  2172.7  2331.1  -9.000 222222222222229
      53       1       3       3  4375.7  4375.7  2.2412 34.8886   262.8  1.8567 34.8882   263.6   34.10   19.05    0.00    1.29   0.419   0.215   0.025    -9.0    -9.0  -9.000 222222222222999
      53       1       2       2  4625.6  4625.6  2.2295 34.8837   260.5  1.8154 34.8831   261.4   36.89   19.56    0.00    1.32   0.366   0.189   0.025    -9.0    -9.0  -9.000 222222222222999
      53       1       1       1  4944.5  4944.5  2.2037 34.8758   256.7  1.7513 34.8751   258.1   41.69   20.43    0.00    1.38   0.220   0.124   0.018  2188.7  2338.4  -9.000 222222222222269
      54       1      36      36     3.4     3.4 25.1062 36.3921   204.9 25.1054 36.3897   205.5    0.86    0.00    0.00    0.01   1.790   1.071   0.106  2032.9  2379.5   1.683 222222222222262
      54       1      35      35     9.7     9.7 25.1068 36.3920   203.0 25.1047 36.3885   204.8    0.76    0.04    0.00    0.01      -9      -9      -9  2031.8  2378.1  -9.000 222222222111229
      54       1      34      34    20.1    20.1 25.1150 36.3918   205.0 25.1106 36.3893   204.6    0.75    0.05    0.00    0.01   1.790   1.055   0.105  2030.8  2377.9   1.660 222222222222222
      54       1      33      33    39.8    39.8 25.1182 36.3917   204.5 25.1095 36.3905   205.0    0.75    0.05    0.00    0.01   1.773   1.050   0.104  2030.9  2379.6   1.681 222222222222222
      54       1      32      32    60.3    60.3 25.1154 36.3962   205.0 25.1023 36.3962   204.4    0.75    0.05    0.00    0.01   1.773   1.061   0.101  2031.7  2379.4   1.645 222222222222222
      54       1      31      31    81.2    81.2 23.2315 36.6596   197.2 23.2147 36.6564   193.0    0.75    0.62    0.01    0.04   1.975   1.170   0.082  2073.8  2399.4   0.714 222222222222222
      54       1      30      30   100.8   100.8 21.9093 36.7064   189.0 21.8893 36.7052   192.1    0.75    1.15    0.02    0.07   2.052   1.217   0.082  2083.0  2401.8   0.563 222222222222222
      54       1      29      29   120.0   120.0 20.7053 36.6786   199.1 20.6824 36.6776   198.1    0.85    1.16    0.01    0.07   2.151   1.263   0.075  2089.2  2400.7   0.610 222222222222222
      54       1      28      28   140.2   140.2 20.0523 36.6574   193.8 20.0261 36.6540   197.4    0.85    1.43    0.00    0.09   2.183   1.264   0.073  2093.5  2399.0   0.540 222222222222222
      54       1      27      27   160.6   160.6 19.5095 36.6454   200.7 19.4801 36.6429   199.7    0.84    1.43    0.00    0.08   2.215   1.272   0.061  2091.2  2398.0   0.537 222222222222222
      54       1      26      26   200.1   200.1 19.1809 36.6288   203.2 19.1446 36.6251   204.4    0.94    1.71    0.00    0.09   2.241   1.300   0.058  2089.6  2397.0   0.530 222222222222222
      54       1      25      25   250.6   250.6 18.9093 36.6092   201.9 18.8642 36.6049   203.7    1.04    2.13    0.00    0.11   2.279   1.350   0.049  2094.1  2395.3   0.535 222222222666226
      54       1      24      24   301.0   301.0 18.6937 36.5949   199.6 18.6400 36.5922   201.9    1.14    2.61    0.00    0.14   2.288   1.311   0.044  2097.5  2387.8   0.539 222222222222222
      54       1      23      23   406.6   406.6 17.9911 36.5106   194.7 17.9202 36.5093   194.6    1.54    4.34    0.01    0.23   2.333   1.321   0.035  2108.3  2382.3   0.459 222222222222222
      54       1      22      22   506.1   506.1 16.9682 36.3422   187.5 16.8834 36.3384   181.3    2.55    7.40    0.02    0.42   2.249   1.257   0.033  2125.1  2373.3   0.392 222222222222222
      54       1      21      21   606.4   606.4 15.4305 36.0877   187.1 15.3349 36.0867   187.5    3.46    9.29    0.02    0.55   2.252   1.271   0.033  2131.7  2361.2   0.546 222222222222222
      54       1      20      20   707.2   707.2 12.9924 35.6832   162.2 12.8927 35.6814   161.5    7.00   15.93    0.02    0.97   1.833   0.985   0.038  2158.9  2340.1   0.415 222222222222222
      54       1      19      19   811.1   811.1 10.3114 35.3332   148.2 10.2122 35.3317   148.3   11.50   21.75    0.02    1.36   1.241   0.644   0.022  2180.4  2326.1   0.381 222222222222262
      54       1      18      18   911.2   911.2  7.7646 35.1261   169.4  7.6696 35.1262   171.1   13.55   22.59    0.02    1.44   1.226   0.638   0.033  2186.8  2323.5   0.745 222222222222262
      54       1      17      17  1011.1  1011.1  6.6136 35.1161   201.0  6.5160 35.1156   202.2   12.52   20.27    0.02    1.31   1.591   0.817   0.055  2180.1  2322.9   1.189 222222222222222
      54       1      16      16  1111.5  1111.5  5.8676 35.0937   217.8  5.7659 35.0949   219.5   12.20   19.36    0.01    1.25   1.733   0.898   0.077  2176.1  2321.3   1.528 222222222222222
      54       1      15      15  1212.0  1212.0  5.3289 35.0760   232.1  5.2220 35.0748   232.8   12.00   18.81    0.01    1.22   1.759   0.893   0.082  2172.4  2320.1   1.667 222222222222222
      54       1      14      14  1314.7  1314.7  4.7351 35.0252   243.8  4.6241 35.0254   246.4   11.79   18.31    0.01    1.19   1.912   0.969   0.092  2167.4  2315.8   1.967 222222222222222
      54       1      13      13  1414.6  1414.6  4.4550 35.0041   250.9  4.3376 35.0039   252.4   11.89   18.14    0.01    1.18   1.912   0.961   0.090  2164.9  2310.1   2.061 222222222222222
      54       1      12      12  1620.7  1620.7  4.1337 34.9942   258.4  4.0007 34.9947   259.3   12.40   17.86    0.01    1.16   1.651   0.822   0.085  2162.8  2311.9   2.020 222222222222222
      54       1      11      11  1821.2  1821.2  3.7745 34.9599   266.5  3.6273 34.9595   266.4   12.71   17.69    0.01    1.15   1.641   0.802   0.083  2160.2  2309.3   2.063 222222222222222
      54       1      10      10  2020.6  2020.6  3.5567 34.9511   266.3  3.3939 34.9498   268.6   13.84   17.63    0.01    1.15   1.455   0.707   0.073  2158.2  2310.3   1.918 222222222222222
      54       1       9       9  2225.8  2225.8  3.4359 34.9488   267.0  3.2552 34.9486   268.0   14.76   17.61    0.01    1.16   1.228   0.619   0.053  2159.2  2312.0   1.715 222222222222222
      54       1       8       8  2425.8  2425.8  3.3090 34.9525   265.1  3.1107 34.9528   265.8   16.72   17.86    0.01    1.18   0.868   0.441   0.028  2161.5  2314.3   1.330 222222222222222
      54       1       7       7  2630.2  2630.2  3.0396 34.9450   264.4  2.8259 34.9435   265.3   19.41   18.06    0.01    1.19   0.624   0.309   0.024  2163.5  2316.7   1.001 222222222222222
      54       1       6       6  3030.4  3030.4  2.6457 34.9240   266.3  2.3996 34.9242   267.6   22.41   18.04    0.00    1.20   0.571   0.287   0.024  2165.0  2318.2   0.956 222222222222222
      54       1       5       5  3436.1  3436.1  2.3616 34.9050   267.0  2.0795 34.9050   269.3   26.05   18.19    0.00    1.22   0.636   0.326   0.029  2169.9  2323.8   1.079 222222222222222
      54       1       4       4  3841.5  3841.5  2.2272 34.8920   264.4  1.9044 34.8922   265.6   31.38   18.97    0.00    1.27   0.584   0.280   0.023  2176.1  2329.5   0.960 222222222222222
      54       1       3       3  4041.3  4041.3  2.2033 34.8879   262.7  1.8587 34.8875   263.6   33.89   19.37    0.00    1.30   0.510   0.271   0.027  2179.2  2332.2   0.861 222222222222222
      54       1       2       2  4240.3  4240.3  2.2080 34.8859   261.9  1.8404 34.8845   263.0   34.94   19.56    0.00    1.31   0.493   0.253   0.024  2180.1  2332.6   0.835 222222222222222
      54       1       1       1  4603.6  4603.6  2.2423 34.8849   260.9  1.8305 34.8861   262.6   35.56   19.65    0.00    1.32   0.480   0.246   0.023  2182.1  2333.0   0.810 222222222222262
      54       2       6       6     2.5     2.5 25.1161 36.3822   209.7 25.1155      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      54       2       8       8     2.6     2.6 25.1162 36.3822   209.7 25.1156      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      54       2       7       7     2.6     2.6 25.1162 36.3822   209.7 25.1156      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      54       2       9       9     2.6     2.6 25.1162 36.3822   209.7 25.1156      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      54       2       4       4   102.8   102.8 21.9458 36.7112   187.2 21.9253      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      54       2       5       5   102.9   102.9 21.9437 36.7114   187.2 21.9232      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      54       2       3       3   239.9   239.9 18.9623 36.6138   198.7 18.9191      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      54       2       2       2   252.0   252.0 18.8871 36.6072   216.5 18.8418      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      54       2       1       1   252.1   252.1 18.8874 36.6072   216.5 18.8421      -9      -9      -9      -9      -9      -9      -9      -9      -9    -9.0    -9.0  -9.000 922999999999999
      55       1      36      36     2.9     2.9 25.2733 36.3272   203.3 25.2727      -9   204.4    0.89    0.09    0.00    0.01   1.843   1.116   0.129  2025.1  2376.6  -9.000 222522222222269
      55       1      35      35    11.5    11.5 25.2737 36.3254   204.4 25.2712 36.3239   204.5    0.78    0.10    0.00    0.01   1.814   1.104   0.137  2024.6  2381.4  -9.000 222222222222229
      55       1      34      34    21.9    21.9 25.2461 36.3230   205.5 25.2413 36.3206   204.2    0.87    0.05    0.00    0.01   1.827   1.106   0.146  2024.4  2381.7  -9.000 222222222222229
